matricula,sexo,nacionalidad,lugar_nacimiento,fecha_nacimiento,tipo_ingreso,colonia,escuela_procedencia,ubicacion_escuela_procedencia,nivel,carrera,turno,ciclo
UVA20242973,F,Mexicana,Mérida,,Nuevo,CENTRO,Prepa Abierta,Umán,Licenciatura,Lic. en Gastronomía,Matutino,Enero-Junio
UVA20244739,F,Mexicana,Tizimín,,Nuevo,Itzimná,Prepa Abierta,Tizimín,Ingeniería,Ing. Civil,Vespertino,Enero-Junio
UVA20245129,F,Mexicana,Cancún,2000-10-20,Reinscrito,Chuburná,CONALEP Mérida,Tizimín,Licenciatura,Lic. en Diseño de Modas,Vespertino,Agosto-Diciembre
UVA20247900,M,Mexicana,Valladolid,,Equivalencia,nan,Prepa Abierta,Umán,Ingeniería,Lic. en Psicología,Vespertino,2023-A
UVA20248641,F,Mexicana,Valladolid,2005-02-17,Nuevo,Chuburná,CBTIS 95,Tizimín,Licenciatura,Ing. en Procesos de Manufactura,Matutino,Enero-Junio
UVA20249119,F,Mexicana,Cancún,,Reinscrito,Chuburná,nan,"Mérida, Yucatán",Licenciatura,Lic. en Psicología,Matutino,Agosto-Diciembre
UVA20246560,F,Mexicana,Cancún,,Reinscrito,centro,Prepa Abierta,"Mérida, Yucatán",Ingeniería,Lic. en Gastronomía,Vespertino,2023-A
UVA20248711,F,Mexicana,Valladolid,,Repetidor,Chuburná,CONALEP Mérida,"Mérida, Yucatán",Ingeniería,Lic. en Derecho,Matutino,Agosto-Diciembre
UVA20247262,F,Mexicana,Cancún,,Repetidor,Itzimná,nan,Tizimín,Ingeniería,Ing. Civil,Matutino,2024-B
UVA20241933,F,Mexicana,Mérida,,Repetidor,Francisco de Montejo,nan,"Mérida, Yucatán",Ingeniería,Lic. en Gastronomía,Matutino,Enero-Junio
UVA20247530,M,Mexicana,Valladolid,2004-09-12,Nuevo,Centro,Preparatoria Estatal No. 1,nan,Ingeniería,Lic. en Derecho,Matutino,2024-B
UVA20242327,M,Mexicana,Cancún,,Equivalencia,Itzimná,CONALEP Mérida,Kanasín,Ingeniería,Lic. en Enfermería,Matutino,2024-B
UVA20247898,M,Mexicana,Mérida,2000-03-27,Repetidor,Itzimná,Preparatoria Estatal No. 1,Kanasín,Licenciatura,Lic. en Criminología,Matutino,Enero-Junio
UVA20242370,F,Mexicana,Tizimín,,Nuevo,centro,Prepa Abierta,Kanasín,Licenciatura,Lic. en Admin. de Empresas,Vespertino,Agosto-Diciembre
UVA20245354,F,Mexicana,Tizimín,,Reinscrito,Francisco de Montejo,CONALEP Mérida,Tizimín,Ingeniería,Lic. en Odontología,Vespertino,Agosto-Diciembre
UVA20245166,M,Mexicana,Valladolid,1998-10-03,Reinscrito,Chuburná,CONALEP Mérida,"Mérida, Yucatán",Licenciatura,Lic. en Enfermería,Matutino,2023-A
UVA20243012,F,Mexicana,Tizimín,2005-01-29,Reinscrito,centro,Prepa Abierta,nan,Licenciatura,Lic. en Criminología,Matutino,Enero-Junio
UVA20241236,,Mexicana,,,Nuevo,Centro,Prepa Abierta,"Mérida, Yucatán",Licenciatura,Lic. en Gastronomía,Vespertino,Enero-Junio
UVA20243714,F,Mexicana,Valladolid,2002-11-15,Equivalencia,CENTRO,nan,Umán,Ingeniería,Lic. en Odontología,Matutino,2024-B
UVA20242807,M,Mexicana,Tizimín,2000-09-23,Nuevo,Chuburná,nan,nan,Licenciatura,Lic. en Enfermería,Matutino,Enero-Junio
UVA20246394,F,Mexicana,,,Repetidor,Itzimná,CONALEP Mérida,"Mérida, Yucatán",Licenciatura,Lic. en Psicología,Matutino,2024-B
UVA20249609,F,Mexicana,Mérida,,Reinscrito,centro,nan,Tizimín,Ingeniería,Lic. en Enfermería,Vespertino,2023-A
UVA20242301,M,Mexicana,Mérida,,Reinscrito,Francisco de Montejo,Prepa Abierta,"Mérida, Yucatán",Licenciatura,Lic. en Contabilidad,Matutino,2023-A
UVA20244371,F,Mexicana,,1997-05-12,Nuevo,Itzimná,nan,Tizimín,Licenciatura,Ing. Civil,Vespertino,2023-A
UVA20248002,M,Mexicana,,,Repetidor,centro,Prepa Abierta,Kanasín,Ingeniería,Lic. en Diseño de Modas,Matutino,2024-B
UVA20243723,F,Mexicana,Valladolid,,Equivalencia,centro,nan,Umán,Ingeniería,Lic. en Educación,Matutino,2024-B
UVA20247331,F,Mexicana,Valladolid,,Equivalencia,nan,Prepa Abierta,nan,Licenciatura,Ing. en Procesos de Manufactura,Vespertino,2024-B
UVA20249689,M,Mexicana,Tizimín,,Repetidor,Centro,nan,Umán,Licenciatura,Lic. en Derecho,Matutino,Agosto-Diciembre
UVA20247914,M,Mexicana,Tizimín,,Nuevo,centro,nan,"Mérida, Yucatán",Licenciatura,Lic. en Fisioterapia,Matutino,Agosto-Diciembre
UVA20247760,F,Mexicana,Tizimín,2003-06-16,Equivalencia,CENTRO,CBTIS 95,"Mérida, Yucatán",Licenciatura,Lic. en Educación,Matutino,Enero-Junio
UVA20248740,M,Mexicana,Tizimín,1995-07-30,Repetidor,Centro,nan,Umán,Licenciatura,Lic. en Admin. de Empresas,Vespertino,2023-A
UVA20248628,F,Mexicana,,,Reinscrito,Chuburná,nan,Kanasín,Ingeniería,Lic. en Nutrición,Matutino,Enero-Junio
UVA20247762,M,Mexicana,Valladolid,,Nuevo,Itzimná,nan,nan,Ingeniería,Lic. en Admin. de Empresas,Vespertino,Agosto-Diciembre
UVA20247587,M,Mexicana,Valladolid,,Nuevo,CENTRO,nan,nan,Ingeniería,Lic. en Contabilidad,Matutino,Enero-Junio
UVA20248579,F,Mexicana,Cancún,1995-03-09,Equivalencia,nan,Preparatoria Estatal No. 1,"Mérida, Yucatán",Ingeniería,Lic. en Derecho,Vespertino,2024-B
UVA20245515,M,Mexicana,Valladolid,2001-11-10,Repetidor,CENTRO,Prepa Abierta,Umán,Ingeniería,Lic. en Enfermería,Matutino,Agosto-Diciembre
UVA20241324,F,Mexicana,Tizimín,,Equivalencia,nan,Prepa Abierta,Tizimín,Licenciatura,Lic. en Derecho,Vespertino,Agosto-Diciembre
UVA20248725,M,Mexicana,,2004-11-23,Repetidor,nan,Prepa Abierta,Umán,Licenciatura,Lic. en Educación,Matutino,2023-A
UVA20243096,,Mexicana,,1998-01-24,Reinscrito,CENTRO,CONALEP Mérida,Kanasín,Ingeniería,Lic. en Educación,Vespertino,2024-B
UVA20241604,F,Mexicana,Tizimín,2003-09-04,Repetidor,Itzimná,nan,Umán,Ingeniería,Lic. en Psicología,Vespertino,2024-B
UVA20241506,M,Mexicana,Valladolid,,Nuevo,Francisco de Montejo,CONALEP Mérida,Umán,Licenciatura,Lic. en Odontología,Vespertino,Enero-Junio
UVA20242071,M,Mexicana,Cancún,,Reinscrito,Centro,nan,"Mérida, Yucatán",Ingeniería,Lic. en Odontología,Vespertino,Enero-Junio
UVA20245452,F,Mexicana,Mérida,,Repetidor,CENTRO,nan,Tizimín,Ingeniería,Ing. Civil,Vespertino,2024-B
UVA20245919,M,Mexicana,Valladolid,2005-01-30,Reinscrito,centro,Prepa Abierta,"Mérida, Yucatán",Licenciatura,Lic. en Gastronomía,Vespertino,2024-B
UVA20241535,F,Mexicana,Valladolid,1997-03-17,Reinscrito,Itzimná,nan,Tizimín,Licenciatura,Lic. en Enfermería,Vespertino,2023-A
UVA20243686,F,Mexicana,Mérida,1995-04-15,Nuevo,Chuburná,nan,Tizimín,Ingeniería,Lic. en Nutrición,Matutino,2024-B
UVA20246403,M,Mexicana,,,Equivalencia,nan,nan,Kanasín,Ingeniería,Lic. en Derecho,Vespertino,2024-B
UVA20243570,,Mexicana,Cancún,2004-06-12,Reinscrito,CENTRO,Prepa Abierta,Tizimín,Ingeniería,Lic. en Criminología,Vespertino,Enero-Junio
UVA20242523,M,Mexicana,Valladolid,2002-08-11,Repetidor,Itzimná,Prepa Abierta,Umán,Licenciatura,Lic. en Gastronomía,Matutino,Agosto-Diciembre
UVA20242837,,Mexicana,,,Reinscrito,centro,nan,nan,Ingeniería,Lic. en Enfermería,Matutino,Enero-Junio
UVA20243960,F,Mexicana,Tizimín,,Nuevo,nan,Preparatoria Estatal No. 1,Tizimín,Ingeniería,Lic. en Derecho,Vespertino,Agosto-Diciembre
UVA20243882,,Mexicana,Cancún,,Equivalencia,Itzimná,CBTIS 95,"Mérida, Yucatán",Licenciatura,Lic. en Gastronomía,Vespertino,Enero-Junio
UVA20244913,M,Mexicana,Tizimín,,Repetidor,Chuburná,nan,Kanasín,Licenciatura,Lic. en Educación,Matutino,2024-B
UVA20242351,M,Mexicana,Tizimín,1999-09-29,Equivalencia,Francisco de Montejo,Preparatoria Estatal No. 1,"Mérida, Yucatán",Licenciatura,Lic. en Enfermería,Matutino,2023-A
UVA20248721,M,Mexicana,,,Nuevo,Chuburná,CONALEP Mérida,Tizimín,Licenciatura,Ing. Civil,Vespertino,2024-B
UVA20249102,M,Mexicana,,1995-09-20,Equivalencia,Centro,nan,Tizimín,Licenciatura,Lic. en Admin. de Empresas,Vespertino,Enero-Junio
UVA20243494,M,Mexicana,Valladolid,1999-08-20,Repetidor,centro,Prepa Abierta,nan,Ingeniería,Lic. en Psicología,Matutino,2023-A
UVA20246717,M,Mexicana,Mérida,,Repetidor,Chuburná,CONALEP Mérida,Umán,Licenciatura,Lic. en Psicología,Vespertino,Enero-Junio
UVA20248700,M,Mexicana,Tizimín,,Equivalencia,Francisco de Montejo,CONALEP Mérida,Kanasín,Ingeniería,Lic. en Psicología,Vespertino,Enero-Junio
UVA20246691,F,Mexicana,Tizimín,1999-05-18,Repetidor,Chuburná,Prepa Abierta,Tizimín,Ingeniería,Lic. en Criminología,Vespertino,2023-A
UVA20246523,F,Mexicana,Valladolid,1997-02-23,Equivalencia,nan,nan,nan,Licenciatura,Lic. en Enfermería,Matutino,Agosto-Diciembre
UVA20242134,M,Mexicana,Tizimín,1995-05-01,Repetidor,Francisco de Montejo,nan,Umán,Ingeniería,Lic. en Diseño de Modas,Matutino,2023-A
UVA20246980,F,Mexicana,Tizimín,1999-11-02,Reinscrito,Chuburná,CBTIS 95,Umán,Ingeniería,Lic. en Nutrición,Vespertino,Agosto-Diciembre
UVA20241861,F,Mexicana,Valladolid,,Repetidor,nan,Prepa Abierta,Tizimín,Licenciatura,Lic. en Gastronomía,Vespertino,Agosto-Diciembre
UVA20248205,F,Mexicana,Valladolid,2005-04-10,Equivalencia,CENTRO,CBTIS 95,"Mérida, Yucatán",Ingeniería,Lic. en Gastronomía,Vespertino,Agosto-Diciembre
UVA20245663,M,Mexicana,Mérida,2004-10-14,Equivalencia,centro,CBTIS 95,Tizimín,Licenciatura,Lic. en Derecho,Vespertino,2023-A
UVA20247917,F,Mexicana,Mérida,,Nuevo,Francisco de Montejo,nan,Kanasín,Licenciatura,Lic. en Enfermería,Matutino,2024-B
UVA20242084,M,Mexicana,Valladolid,,Nuevo,Itzimná,nan,nan,Ingeniería,Ing. Civil,Matutino,Agosto-Diciembre
UVA20241216,F,Mexicana,Cancún,2003-09-24,Equivalencia,nan,nan,nan,Ingeniería,Lic. en Derecho,Vespertino,Enero-Junio
UVA20244332,M,Mexicana,Tizimín,,Reinscrito,Itzimná,nan,Kanasín,Licenciatura,Ing. en Procesos de Manufactura,Matutino,2024-B
UVA20246394,F,Mexicana,,,Reinscrito,nan,nan,nan,Licenciatura,Lic. en Psicología,Vespertino,2024-B
UVA20248775,,Mexicana,,2004-01-23,Equivalencia,Itzimná,Preparatoria Estatal No. 1,"Mérida, Yucatán",Ingeniería,Ing. Civil,Vespertino,2023-A
UVA20249656,M,Mexicana,,,Repetidor,centro,nan,Kanasín,Licenciatura,Lic. en Educación,Matutino,Enero-Junio
UVA20244386,F,Mexicana,Valladolid,2004-03-09,Reinscrito,nan,CBTIS 95,Umán,Ingeniería,Ing. Civil,Vespertino,2023-A
UVA20245157,M,Mexicana,Cancún,,Repetidor,Chuburná,CONALEP Mérida,Tizimín,Licenciatura,Lic. en Admin. de Empresas,Matutino,2023-A
UVA20248021,F,Mexicana,Tizimín,,Equivalencia,CENTRO,Prepa Abierta,nan,Ingeniería,Lic. en Psicología,Vespertino,Enero-Junio
UVA20243878,M,Mexicana,Valladolid,,Equivalencia,Chuburná,CBTIS 95,Kanasín,Licenciatura,Lic. en Diseño de Modas,Vespertino,Enero-Junio
UVA20244354,M,Mexicana,Tizimín,,Equivalencia,Francisco de Montejo,Preparatoria Estatal No. 1,Kanasín,Licenciatura,Lic. en Enfermería,Vespertino,Enero-Junio
UVA20243374,M,Mexicana,Mérida,1995-03-13,Nuevo,nan,nan,"Mérida, Yucatán",Ingeniería,Lic. en Enfermería,Vespertino,Agosto-Diciembre
UVA20246975,M,Mexicana,Tizimín,,Nuevo,CENTRO,Preparatoria Estatal No. 1,Tizimín,Licenciatura,Lic. en Nutrición,Vespertino,2024-B
UVA20249657,M,Mexicana,Valladolid,1999-12-23,Repetidor,Francisco de Montejo,nan,Kanasín,Ingeniería,Lic. en Educación,Matutino,2024-B
UVA20242083,M,Mexicana,Tizimín,1996-09-23,Reinscrito,Centro,CONALEP Mérida,Kanasín,Licenciatura,Ing. Civil,Matutino,Enero-Junio
UVA20242996,F,Mexicana,Tizimín,1999-02-09,Reinscrito,Chuburná,CONALEP Mérida,Umán,Ingeniería,Lic. en Diseño de Modas,Matutino,2023-A
UVA20249799,F,Mexicana,,,Reinscrito,Centro,nan,Umán,Ingeniería,Ing. Civil,Vespertino,2024-B
UVA20241552,M,Mexicana,Tizimín,,Nuevo,Francisco de Montejo,Preparatoria Estatal No. 1,Umán,Ingeniería,Ing. Civil,Vespertino,2024-B
UVA20244421,M,Mexicana,,1996-04-03,Reinscrito,Francisco de Montejo,nan,Umán,Ingeniería,Lic. en Criminología,Matutino,2024-B
UVA20244167,M,Mexicana,Mérida,,Equivalencia,Centro,nan,"Mérida, Yucatán",Licenciatura,Lic. en Derecho,Matutino,Agosto-Diciembre
UVA20249120,,Mexicana,Mérida,,Equivalencia,nan,Preparatoria Estatal No. 1,Umán,Ingeniería,Lic. en Arquitectura,Matutino,2024-B
UVA20245487,F,Mexicana,Mérida,1997-02-28,Equivalencia,centro,CONALEP Mérida,"Mérida, Yucatán",Licenciatura,Ing. Civil,Matutino,Agosto-Diciembre
UVA20246418,M,Mexicana,Cancún,,Nuevo,Itzimná,nan,Umán,Licenciatura,Lic. en Diseño de Modas,Vespertino,2024-B
UVA20247149,M,Mexicana,Cancún,1996-10-19,Equivalencia,Chuburná,Preparatoria Estatal No. 1,Tizimín,Ingeniería,Lic. en Arquitectura,Matutino,Agosto-Diciembre
UVA20246246,M,Mexicana,Tizimín,,Repetidor,Centro,CONALEP Mérida,Umán,Ingeniería,Lic. en Contabilidad,Vespertino,2023-A
UVA20248517,M,Mexicana,Tizimín,,Repetidor,nan,CBTIS 95,Umán,Licenciatura,Lic. en Derecho,Matutino,2024-B
UVA20249388,M,Mexicana,Cancún,2001-03-02,Reinscrito,nan,CONALEP Mérida,nan,Ingeniería,Lic. en Criminología,Vespertino,Enero-Junio
UVA20241944,,Mexicana,Cancún,,Reinscrito,CENTRO,nan,"Mérida, Yucatán",Ingeniería,Lic. en Nutrición,Matutino,2024-B
UVA20248067,M,Mexicana,,,Repetidor,Chuburná,CBTIS 95,Tizimín,Licenciatura,Lic. en Derecho,Vespertino,2024-B
UVA20248122,F,Mexicana,Tizimín,1995-03-21,Nuevo,centro,nan,Tizimín,Licenciatura,Lic. en Psicología,Matutino,Agosto-Diciembre
UVA20249854,F,Mexicana,Tizimín,,Nuevo,CENTRO,CONALEP Mérida,"Mérida, Yucatán",Ingeniería,Lic. en Arquitectura,Matutino,Agosto-Diciembre
UVA20243160,F,Mexicana,Tizimín,,Reinscrito,CENTRO,CBTIS 95,Tizimín,Ingeniería,Lic. en Gastronomía,Vespertino,2024-B
UVA20248185,M,Mexicana,,,Repetidor,Itzimná,CBTIS 95,"Mérida, Yucatán",Ingeniería,Lic. en Psicología,Matutino,2023-A
UVA20245440,F,Mexicana,Mérida,2005-09-21,Repetidor,Francisco de Montejo,CBTIS 95,"Mérida, Yucatán",Licenciatura,Ing. en Procesos de Manufactura,Matutino,Enero-Junio
UVA20246814,F,Mexicana,Valladolid,,Nuevo,Centro,CBTIS 95,Tizimín,Licenciatura,Ing. Civil,Vespertino,Agosto-Diciembre
UVA20241866,F,Mexicana,Valladolid,1996-12-26,Equivalencia,CENTRO,Prepa Abierta,Umán,Licenciatura,Lic. en Criminología,Vespertino,2023-A
UVA20241835,M,Mexicana,Cancún,,Equivalencia,Itzimná,Preparatoria Estatal No. 1,Umán,Licenciatura,Ing. en Procesos de Manufactura,Vespertino,Enero-Junio
UVA20249591,F,Mexicana,,1997-12-04,Nuevo,Francisco de Montejo,Preparatoria Estatal No. 1,"Mérida, Yucatán",Ingeniería,Ing. en Procesos de Manufactura,Matutino,Enero-Junio
UVA20241672,,Mexicana,Valladolid,,Reinscrito,centro,Preparatoria Estatal No. 1,Umán,Ingeniería,Lic. en Educación,Vespertino,Agosto-Diciembre
UVA20243901,M,Mexicana,Valladolid,1995-12-09,Repetidor,centro,Preparatoria Estatal No. 1,nan,Licenciatura,Lic. en Contabilidad,Matutino,Enero-Junio
UVA20246696,F,Mexicana,Mérida,,Reinscrito,Itzimná,CBTIS 95,Tizimín,Licenciatura,Lic. en Derecho,Matutino,2023-A
UVA20249259,F,Mexicana,Mérida,1997-09-03,Repetidor,Itzimná,CBTIS 95,Umán,Licenciatura,Lic. en Psicología,Matutino,Enero-Junio
UVA20243386,F,Mexicana,Tizimín,,Equivalencia,Centro,CONALEP Mérida,Umán,Ingeniería,Lic. en Admin. de Empresas,Matutino,2024-B
UVA20248516,F,Mexicana,Valladolid,,Nuevo,Francisco de Montejo,nan,Umán,Ingeniería,Lic. en Gastronomía,Vespertino,Enero-Junio
UVA20242248,,Mexicana,Valladolid,1996-12-02,Nuevo,centro,CBTIS 95,Tizimín,Licenciatura,Lic. en Psicología,Matutino,Enero-Junio
UVA20246141,M,Mexicana,Tizimín,1996-04-07,Repetidor,Francisco de Montejo,Prepa Abierta,Kanasín,Ingeniería,Lic. en Odontología,Matutino,Agosto-Diciembre
UVA20245792,M,Mexicana,,2001-03-15,Reinscrito,Chuburná,nan,Umán,Licenciatura,Ing. Civil,Vespertino,2024-B
UVA20246819,M,Mexicana,,,Equivalencia,Itzimná,CONALEP Mérida,Umán,Ingeniería,Ing. Civil,Matutino,Agosto-Diciembre
UVA20247709,M,Mexicana,,,Nuevo,Itzimná,nan,Kanasín,Ingeniería,Lic. en Gastronomía,Vespertino,Agosto-Diciembre
UVA20248363,M,Mexicana,Cancún,2001-03-16,Repetidor,Chuburná,nan,Tizimín,Ingeniería,Lic. en Educación,Matutino,Enero-Junio
UVA20248528,F,Mexicana,,,Repetidor,Itzimná,CONALEP Mérida,Kanasín,Ingeniería,Lic. en Odontología,Vespertino,Enero-Junio
UVA20242996,F,Mexicana,Mérida,,Equivalencia,Itzimná,Prepa Abierta,"Mérida, Yucatán",Licenciatura,Lic. en Psicología,Vespertino,2024-B
UVA20248220,,Mexicana,Valladolid,,Reinscrito,Itzimná,CBTIS 95,Tizimín,Ingeniería,Lic. en Derecho,Matutino,Enero-Junio
UVA20244842,F,Mexicana,,2004-11-22,Equivalencia,CENTRO,CBTIS 95,Kanasín,Ingeniería,Lic. en Enfermería,Vespertino,Agosto-Diciembre
UVA20245374,F,Mexicana,Valladolid,,Nuevo,centro,Prepa Abierta,Kanasín,Ingeniería,Lic. en Enfermería,Matutino,2024-B
UVA20244173,,Mexicana,Cancún,,Nuevo,Francisco de Montejo,CONALEP Mérida,Tizimín,Licenciatura,Ing. Civil,Matutino,2023-A
UVA20242409,M,Mexicana,Mérida,,Nuevo,Chuburná,Prepa Abierta,nan,Ingeniería,Lic. en Psicología,Matutino,Enero-Junio
UVA20245242,M,Mexicana,Tizimín,,Equivalencia,Francisco de Montejo,Prepa Abierta,Tizimín,Licenciatura,Lic. en Fisioterapia,Matutino,Agosto-Diciembre
UVA20249935,,Mexicana,Tizimín,1996-05-16,Nuevo,nan,CBTIS 95,nan,Ingeniería,Lic. en Enfermería,Vespertino,Enero-Junio
UVA20247822,M,Mexicana,Cancún,1996-12-04,Nuevo,Francisco de Montejo,Prepa Abierta,nan,Ingeniería,Ing. Civil,Matutino,Enero-Junio
UVA20247642,M,Mexicana,Mérida,1997-10-17,Reinscrito,Itzimná,Prepa Abierta,"Mérida, Yucatán",Licenciatura,Lic. en Admin. de Empresas,Vespertino,Agosto-Diciembre
UVA20241475,M,Mexicana,Mérida,,Equivalencia,Chuburná,nan,"Mérida, Yucatán",Licenciatura,Ing. en Procesos de Manufactura,Vespertino,2023-A
UVA20245661,M,Mexicana,Valladolid,2002-05-01,Equivalencia,Chuburná,Prepa Abierta,Tizimín,Ingeniería,Ing. Civil,Matutino,2023-A
UVA20241290,M,Mexicana,Mérida,2002-05-05,Equivalencia,Chuburná,nan,"Mérida, Yucatán",Ingeniería,Lic. en Derecho,Matutino,2024-B
UVA20245857,F,Mexicana,Cancún,,Repetidor,CENTRO,Prepa Abierta,"Mérida, Yucatán",Ingeniería,Ing. en Procesos de Manufactura,Vespertino,2023-A
UVA20243158,F,Mexicana,Tizimín,2001-01-19,Equivalencia,Centro,Preparatoria Estatal No. 1,Tizimín,Ingeniería,Ing. Civil,Vespertino,Agosto-Diciembre
UVA20247447,M,Mexicana,Cancún,1998-04-07,Repetidor,Chuburná,CBTIS 95,Umán,Licenciatura,Lic. en Gastronomía,Vespertino,Enero-Junio
UVA20245905,,Mexicana,Mérida,,Nuevo,Itzimná,Preparatoria Estatal No. 1,Kanasín,Ingeniería,Lic. en Arquitectura,Matutino,Agosto-Diciembre
UVA20245656,F,Mexicana,,2005-04-14,Equivalencia,CENTRO,Preparatoria Estatal No. 1,nan,Ingeniería,Ing. Civil,Matutino,2023-A
UVA20247891,F,Mexicana,Cancún,,Nuevo,Francisco de Montejo,CONALEP Mérida,Kanasín,Ingeniería,Lic. en Odontología,Matutino,2023-A
UVA20243929,M,Mexicana,,2005-11-01,Nuevo,Centro,Preparatoria Estatal No. 1,nan,Licenciatura,Lic. en Educación,Vespertino,2024-B
UVA20241600,F,Mexicana,Mérida,,Repetidor,Chuburná,nan,Kanasín,Licenciatura,Lic. en Contabilidad,Vespertino,Enero-Junio
UVA20246235,F,Mexicana,Valladolid,,Reinscrito,Itzimná,Preparatoria Estatal No. 1,nan,Licenciatura,Lic. en Admin. de Empresas,Matutino,2023-A
UVA20249829,F,Mexicana,Mérida,,Reinscrito,CENTRO,CONALEP Mérida,"Mérida, Yucatán",Licenciatura,Ing. en Procesos de Manufactura,Matutino,2024-B
UVA20244492,M,Mexicana,Cancún,,Reinscrito,CENTRO,Prepa Abierta,Tizimín,Ingeniería,Ing. en Procesos de Manufactura,Matutino,2023-A
UVA20246696,M,Mexicana,Cancún,,Nuevo,Itzimná,CBTIS 95,Tizimín,Ingeniería,Lic. en Educación,Matutino,2023-A
UVA20245068,F,Mexicana,Cancún,,Reinscrito,Itzimná,Preparatoria Estatal No. 1,nan,Licenciatura,Lic. en Psicología,Matutino,Enero-Junio
UVA20244755,M,Mexicana,Mérida,,Equivalencia,centro,CONALEP Mérida,Kanasín,Licenciatura,Ing. Civil,Vespertino,Agosto-Diciembre
UVA20246860,M,Mexicana,,,Repetidor,nan,nan,"Mérida, Yucatán",Licenciatura,Lic. en Fisioterapia,Matutino,2023-A
UVA20248612,M,Mexicana,Mérida,,Repetidor,Centro,nan,"Mérida, Yucatán",Licenciatura,Lic. en Gastronomía,Vespertino,2024-B
UVA20247766,M,Mexicana,,2002-06-05,Reinscrito,Francisco de Montejo,CBTIS 95,Kanasín,Licenciatura,Lic. en Contabilidad,Vespertino,Enero-Junio
UVA20241605,M,Mexicana,Mérida,,Reinscrito,CENTRO,Preparatoria Estatal No. 1,"Mérida, Yucatán",Licenciatura,Lic. en Derecho,Matutino,2024-B
UVA20249465,M,Mexicana,Valladolid,,Reinscrito,Itzimná,nan,Kanasín,Licenciatura,Lic. en Admin. de Empresas,Matutino,2024-B
UVA20246544,M,Mexicana,,,Repetidor,nan,nan,Kanasín,Licenciatura,Lic. en Derecho,Vespertino,Agosto-Diciembre
UVA20241532,,Mexicana,Valladolid,,Equivalencia,Centro,Prepa Abierta,Tizimín,Ingeniería,Lic. en Psicología,Matutino,2023-A
UVA20244824,M,Mexicana,Tizimín,,Equivalencia,nan,CBTIS 95,Umán,Licenciatura,Lic. en Nutrición,Vespertino,Agosto-Diciembre
UVA20243675,M,Mexicana,,2000-05-30,Reinscrito,Chuburná,Prepa Abierta,nan,Ingeniería,Lic. en Psicología,Vespertino,2024-B
UVA20247103,F,Mexicana,Tizimín,1997-10-07,Equivalencia,CENTRO,Prepa Abierta,Kanasín,Ingeniería,Lic. en Educación,Matutino,Enero-Junio
UVA20242735,,Mexicana,Tizimín,,Repetidor,Centro,CONALEP Mérida,nan,Ingeniería,Lic. en Fisioterapia,Matutino,2024-B
UVA20245130,M,Mexicana,Valladolid,1997-09-13,Nuevo,Francisco de Montejo,Prepa Abierta,Tizimín,Licenciatura,Lic. en Derecho,Matutino,Agosto-Diciembre
UVA20243191,,Mexicana,Cancún,,Nuevo,Francisco de Montejo,CONALEP Mérida,Tizimín,Licenciatura,Ing. Civil,Vespertino,2024-B
UVA20249097,F,Mexicana,Mérida,,Equivalencia,nan,Preparatoria Estatal No. 1,Umán,Ingeniería,Lic. en Criminología,Vespertino,Agosto-Diciembre
UVA20249656,F,Mexicana,Cancún,,Equivalencia,CENTRO,nan,Tizimín,Ingeniería,Lic. en Enfermería,Vespertino,Agosto-Diciembre
UVA20245989,F,Mexicana,Mérida,,Repetidor,Centro,nan,Tizimín,Licenciatura,Lic. en Fisioterapia,Matutino,2023-A
UVA20246604,F,Mexicana,,,Nuevo,Chuburná,CONALEP Mérida,Umán,Ingeniería,Lic. en Psicología,Vespertino,Agosto-Diciembre
UVA20241192,F,Mexicana,Tizimín,1995-08-20,Repetidor,CENTRO,CBTIS 95,nan,Licenciatura,Lic. en Diseño de Modas,Vespertino,2024-B
UVA20249685,M,Mexicana,Valladolid,,Nuevo,centro,CBTIS 95,"Mérida, Yucatán",Licenciatura,Lic. en Criminología,Matutino,2023-A
UVA20248177,F,Mexicana,Valladolid,2004-12-20,Equivalencia,Chuburná,Preparatoria Estatal No. 1,nan,Ingeniería,Lic. en Enfermería,Matutino,2024-B
UVA20242501,M,Mexicana,Tizimín,,Equivalencia,CENTRO,nan,Umán,Licenciatura,Lic. en Arquitectura,Matutino,2024-B
UVA20248685,,Mexicana,,2005-09-13,Nuevo,centro,nan,nan,Ingeniería,Lic. en Fisioterapia,Matutino,2023-A
UVA20246210,M,Mexicana,,1999-05-31,Equivalencia,centro,CBTIS 95,"Mérida, Yucatán",Ingeniería,Ing. en Procesos de Manufactura,Vespertino,2023-A
UVA20245116,F,Mexicana,Mérida,,Reinscrito,Francisco de Montejo,CONALEP Mérida,Kanasín,Licenciatura,Lic. en Fisioterapia,Matutino,Agosto-Diciembre
UVA20246761,F,Mexicana,Cancún,2003-12-08,Nuevo,nan,CBTIS 95,"Mérida, Yucatán",Licenciatura,Lic. en Derecho,Matutino,2024-B
UVA20245422,F,Mexicana,Mérida,,Repetidor,nan,CONALEP Mérida,Tizimín,Ingeniería,Ing. Civil,Matutino,Agosto-Diciembre
UVA20241964,,Mexicana,Mérida,,Nuevo,nan,Preparatoria Estatal No. 1,Tizimín,Ingeniería,Lic. en Nutrición,Vespertino,Enero-Junio
UVA20247465,F,Mexicana,Valladolid,,Nuevo,centro,Prepa Abierta,Kanasín,Ingeniería,Lic. en Diseño de Modas,Matutino,2023-A
