matricula,sexo,nacionalidad,lugar_nacimiento,fecha_nacimiento,tipo_ingreso,colonia,escuela_procedencia,ubicacion_escuela_procedencia,nivel,carrera,turno,ciclo
UVA20208290,F,Mexicana,Valladolid,,Reinscrito,Francisco de Montejo,nan,Kanasín,Ingeniería,Lic. en Educación,Vespertino,Agosto-Diciembre
UVA20209232,M,Mexicana,,,Equivalencia,centro,nan,"Mérida, Yucatán",Licenciatura,Lic. en Fisioterapia,Vespertino,2023-A
UVA20205790,F,Mexicana,Tizimín,,Nuevo,CENTRO,CONALEP Mérida,Tizimín,Licenciatura,Lic. en Nutrición,Matutino,Agosto-Diciembre
UVA20204219,M,Mexicana,,,Equivalencia,CENTRO,nan,Kanasín,Licenciatura,Ing. en Procesos de Manufactura,Matutino,Enero-Junio
UVA20209090,F,Mexicana,Cancún,,Nuevo,Francisco de Montejo,CBTIS 95,Tizimín,Licenciatura,Lic. en Arquitectura,Vespertino,Enero-Junio
UVA20201161,,Mexicana,Valladolid,,Nuevo,CENTRO,nan,Umán,Ingeniería,Ing. en Procesos de Manufactura,Vespertino,Enero-Junio
UVA20203257,,Mexicana,Mérida,,Reinscrito,centro,Prepa Abierta,Umán,Ingeniería,Lic. en Fisioterapia,Matutino,2024-B
UVA20202122,M,Mexicana,Mérida,,Repetidor,nan,CONALEP Mérida,Tizimín,Licenciatura,Ing. Civil,Vespertino,Enero-Junio
UVA20203553,F,Mexicana,Tizimín,,Nuevo,Chuburná,CBTIS 95,Tizimín,Ingeniería,Lic. en Psicología,Vespertino,2024-B
UVA20209947,M,Mexicana,Tizimín,,Reinscrito,CENTRO,nan,Umán,Ingeniería,Lic. en Nutrición,Matutino,Agosto-Diciembre
UVA20203418,M,Mexicana,Tizimín,,Reinscrito,Centro,nan,nan,Ingeniería,Lic. en Odontología,Matutino,2024-B
UVA20209943,M,Mexicana,Valladolid,,Reinscrito,Francisco de Montejo,CBTIS 95,"Mérida, Yucatán",Ingeniería,Lic. en Educación,Vespertino,Agosto-Diciembre
UVA20204450,F,Mexicana,,2003-05-11,Reinscrito,centro,CONALEP Mérida,Kanasín,Licenciatura,Lic. en Psicología,Vespertino,2023-A
UVA20206307,M,Mexicana,,1997-03-05,Reinscrito,nan,nan,Kanasín,Ingeniería,Lic. en Admin. de Empresas,Matutino,Agosto-Diciembre
UVA20208376,,Mexicana,Tizimín,,Reinscrito,Francisco de Montejo,Prepa Abierta,Tizimín,Licenciatura,Ing. Civil,Matutino,2024-B
UVA20208761,,Mexicana,Tizimín,,Reinscrito,CENTRO,Preparatoria Estatal No. 1,Umán,Licenciatura,Lic. en Contabilidad,Matutino,Enero-Junio
UVA20205714,M,Mexicana,Cancún,,Nuevo,Chuburná,Preparatoria Estatal No. 1,Umán,Licenciatura,Lic. en Arquitectura,Vespertino,2023-A
UVA20208044,,Mexicana,,,Reinscrito,Chuburná,CONALEP Mérida,nan,Ingeniería,Lic. en Contabilidad,Vespertino,2023-A
UVA20207711,M,Mexicana,Cancún,,Nuevo,centro,nan,Umán,Ingeniería,Lic. en Psicología,Vespertino,Enero-Junio
UVA20204479,F,Mexicana,,,Nuevo,CENTRO,nan,"Mérida, Yucatán",Ingeniería,Lic. en Contabilidad,Matutino,Enero-Junio
UVA20202214,M,Mexicana,Mérida,,Reinscrito,Francisco de Montejo,nan,"Mérida, Yucatán",Ingeniería,Ing. Civil,Vespertino,2023-A
UVA20202173,M,Mexicana,Mérida,,Repetidor,Centro,Preparatoria Estatal No. 1,Tizimín,Licenciatura,Ing. Civil,Matutino,2024-B
UVA20201917,F,Mexicana,Mérida,,Repetidor,nan,nan,Tizimín,Licenciatura,Lic. en Gastronomía,Matutino,2023-A
UVA20201623,M,Mexicana,Valladolid,,Repetidor,Chuburná,nan,Umán,Licenciatura,Lic. en Derecho,Vespertino,2023-A
UVA20201626,F,Mexicana,Cancún,,Nuevo,CENTRO,nan,Kanasín,Ingeniería,Lic. en Psicología,Vespertino,2023-A
UVA20205066,F,Mexicana,Valladolid,,Nuevo,CENTRO,Prepa Abierta,Tizimín,Licenciatura,Lic. en Psicología,Vespertino,Enero-Junio
UVA20207361,M,Mexicana,Cancún,,Reinscrito,centro,Prepa Abierta,"Mérida, Yucatán",Ingeniería,Lic. en Derecho,Vespertino,Enero-Junio
UVA20205522,M,Mexicana,,,Nuevo,Francisco de Montejo,nan,Tizimín,Licenciatura,Lic. en Psicología,Vespertino,2023-A
UVA20203532,F,Mexicana,Mérida,2003-04-06,Equivalencia,Itzimná,Preparatoria Estatal No. 1,Tizimín,Ingeniería,Lic. en Psicología,Matutino,Enero-Junio
UVA20201322,M,Mexicana,,,Repetidor,centro,nan,nan,Licenciatura,Lic. en Odontología,Matutino,Enero-Junio
UVA20206654,M,Mexicana,,1998-09-01,Equivalencia,Itzimná,CONALEP Mérida,"Mérida, Yucatán",Ingeniería,Lic. en Psicología,Matutino,Enero-Junio
UVA20204304,F,Mexicana,Cancún,,Nuevo,CENTRO,nan,"Mérida, Yucatán",Licenciatura,Ing. Civil,Matutino,2023-A
UVA20209356,M,Mexicana,,,Nuevo,Centro,Prepa Abierta,Umán,Licenciatura,Lic. en Gastronomía,Matutino,Agosto-Diciembre
UVA20205627,M,Mexicana,Mérida,,Equivalencia,Francisco de Montejo,Prepa Abierta,Umán,Ingeniería,Lic. en Arquitectura,Matutino,2023-A
UVA20203112,M,Mexicana,Tizimín,,Reinscrito,centro,nan,nan,Ingeniería,Lic. en Enfermería,Vespertino,2023-A
UVA20202162,M,Mexicana,Cancún,,Reinscrito,Francisco de Montejo,Prepa Abierta,Umán,Licenciatura,Ing. en Procesos de Manufactura,Matutino,2023-A
UVA20209236,F,Mexicana,Cancún,,Equivalencia,centro,CONALEP Mérida,"Mérida, Yucatán",Licenciatura,Lic. en Derecho,Matutino,2024-B
UVA20205879,F,Mexicana,Tizimín,,Repetidor,nan,Prepa Abierta,Umán,Ingeniería,Lic. en Contabilidad,Matutino,2024-B
UVA20204346,F,Mexicana,Cancún,2005-07-02,Reinscrito,Centro,CBTIS 95,Umán,Ingeniería,Ing. en Procesos de Manufactura,Matutino,Enero-Junio
UVA20208269,M,Mexicana,Mérida,,Nuevo,CENTRO,CBTIS 95,Kanasín,Ingeniería,Lic. en Contabilidad,Matutino,2023-A
UVA20204560,M,Mexicana,Mérida,,Equivalencia,CENTRO,Prepa Abierta,"Mérida, Yucatán",Licenciatura,Lic. en Educación,Matutino,2023-A
UVA20203727,F,Mexicana,Cancún,,Nuevo,Chuburná,CONALEP Mérida,Umán,Ingeniería,Lic. en Fisioterapia,Vespertino,2024-B
UVA20202297,F,Mexicana,Cancún,,Repetidor,CENTRO,nan,Tizimín,Licenciatura,Lic. en Psicología,Matutino,2024-B
UVA20207041,M,Mexicana,,,Nuevo,Chuburná,Prepa Abierta,nan,Licenciatura,Lic. en Criminología,Vespertino,Enero-Junio
UVA20202659,F,Mexicana,Valladolid,,Nuevo,Francisco de Montejo,CBTIS 95,Kanasín,Licenciatura,Lic. en Criminología,Vespertino,Enero-Junio
UVA20208426,M,Mexicana,Valladolid,,Repetidor,Francisco de Montejo,nan,nan,Licenciatura,Lic. en Enfermería,Matutino,2023-A
UVA20204430,M,Mexicana,Cancún,2005-04-12,Equivalencia,Itzimná,nan,Kanasín,Licenciatura,Lic. en Contabilidad,Vespertino,2024-B
UVA20206870,F,Mexicana,Valladolid,,Nuevo,Centro,CONALEP Mérida,Tizimín,Ingeniería,Lic. en Derecho,Vespertino,2024-B
UVA20209700,F,Mexicana,,,Reinscrito,Centro,Prepa Abierta,"Mérida, Yucatán",Ingeniería,Lic. en Admin. de Empresas,Matutino,Agosto-Diciembre
UVA20204113,F,Mexicana,Cancún,,Repetidor,Francisco de Montejo,nan,Umán,Ingeniería,Lic. en Derecho,Matutino,2023-A
UVA20207747,M,Mexicana,Tizimín,2000-02-03,Equivalencia,Francisco de Montejo,nan,nan,Ingeniería,Lic. en Admin. de Empresas,Vespertino,Enero-Junio
UVA20208738,M,Mexicana,Cancún,,Equivalencia,Chuburná,Preparatoria Estatal No. 1,Umán,Ingeniería,Lic. en Fisioterapia,Matutino,2024-B
UVA20204173,F,Mexicana,Tizimín,,Reinscrito,Chuburná,nan,"Mérida, Yucatán",Ingeniería,Lic. en Educación,Matutino,2024-B
UVA20201470,M,Mexicana,Cancún,2004-02-05,Repetidor,nan,CONALEP Mérida,"Mérida, Yucatán",Ingeniería,Lic. en Odontología,Matutino,2023-A
UVA20201649,F,Mexicana,Tizimín,,Reinscrito,nan,nan,Tizimín,Ingeniería,Lic. en Gastronomía,Vespertino,Agosto-Diciembre
UVA20201276,F,Mexicana,,1999-03-05,Nuevo,Chuburná,nan,Tizimín,Ingeniería,Lic. en Psicología,Matutino,2024-B
UVA20206537,M,Mexicana,Cancún,,Equivalencia,Francisco de Montejo,nan,Umán,Ingeniería,Ing. en Procesos de Manufactura,Vespertino,Agosto-Diciembre
UVA20206767,F,Mexicana,Tizimín,,Reinscrito,centro,nan,"Mérida, Yucatán",Licenciatura,Lic. en Psicología,Vespertino,Enero-Junio
UVA20209905,F,Mexicana,,,Equivalencia,nan,Preparatoria Estatal No. 1,Umán,Licenciatura,Lic. en Contabilidad,Vespertino,2024-B
UVA20207588,M,Mexicana,,,Nuevo,Centro,CBTIS 95,Tizimín,Ingeniería,Lic. en Diseño de Modas,Vespertino,Agosto-Diciembre
UVA20204310,F,Mexicana,Valladolid,,Equivalencia,Centro,CBTIS 95,Tizimín,Ingeniería,Lic. en Educación,Matutino,2023-A
UVA20202237,M,Mexicana,Valladolid,,Reinscrito,nan,nan,Tizimín,Licenciatura,Lic. en Contabilidad,Matutino,2024-B
UVA20208822,F,Mexicana,Cancún,,Repetidor,Centro,nan,"Mérida, Yucatán",Ingeniería,Lic. en Arquitectura,Vespertino,Enero-Junio
UVA20208274,M,Mexicana,,,Nuevo,CENTRO,CBTIS 95,"Mérida, Yucatán",Licenciatura,Lic. en Educación,Vespertino,Agosto-Diciembre
UVA20205047,M,Mexicana,Mérida,,Equivalencia,Chuburná,Preparatoria Estatal No. 1,Kanasín,Ingeniería,Ing. en Procesos de Manufactura,Matutino,2023-A
UVA20209127,F,Mexicana,Tizimín,,Nuevo,Centro,Prepa Abierta,Tizimín,Licenciatura,Lic. en Arquitectura,Vespertino,2024-B
UVA20207595,F,Mexicana,Cancún,,Reinscrito,Centro,CBTIS 95,nan,Licenciatura,Ing. en Procesos de Manufactura,Vespertino,2024-B
UVA20204168,F,Mexicana,Cancún,,Repetidor,Chuburná,nan,nan,Licenciatura,Lic. en Fisioterapia,Vespertino,2023-A
UVA20204298,M,Mexicana,Tizimín,,Equivalencia,CENTRO,nan,nan,Licenciatura,Lic. en Contabilidad,Matutino,2023-A
UVA20203771,F,Mexicana,Mérida,,Equivalencia,Centro,nan,nan,Ingeniería,Ing. en Procesos de Manufactura,Matutino,2024-B
UVA20208199,,Mexicana,Valladolid,,Equivalencia,Chuburná,nan,Tizimín,Ingeniería,Lic. en Admin. de Empresas,Vespertino,Enero-Junio
UVA20207407,M,Mexicana,Cancún,,Nuevo,nan,CBTIS 95,Umán,Ingeniería,Lic. en Contabilidad,Vespertino,Agosto-Diciembre
UVA20208662,M,Mexicana,Tizimín,,Repetidor,Chuburná,nan,Tizimín,Licenciatura,Lic. en Educación,Vespertino,Agosto-Diciembre
UVA20204530,M,Mexicana,Mérida,,Equivalencia,CENTRO,Prepa Abierta,Umán,Ingeniería,Lic. en Diseño de Modas,Matutino,2024-B
UVA20207111,F,Mexicana,Tizimín,,Equivalencia,nan,Preparatoria Estatal No. 1,Kanasín,Ingeniería,Lic. en Psicología,Vespertino,2023-A
UVA20207991,,Mexicana,Cancún,1995-02-09,Nuevo,Centro,Prepa Abierta,Umán,Licenciatura,Lic. en Enfermería,Vespertino,2024-B
UVA20205746,M,Mexicana,,,Nuevo,Chuburná,nan,"Mérida, Yucatán",Ingeniería,Lic. en Arquitectura,Vespertino,2024-B
UVA20205226,M,Mexicana,Valladolid,,Repetidor,Centro,Prepa Abierta,nan,Licenciatura,Ing. en Procesos de Manufactura,Matutino,Enero-Junio
UVA20202897,,Mexicana,Cancún,,Equivalencia,centro,nan,Kanasín,Licenciatura,Ing. en Procesos de Manufactura,Vespertino,Enero-Junio
UVA20204207,M,Mexicana,,,Reinscrito,Chuburná,CBTIS 95,Umán,Licenciatura,Lic. en Diseño de Modas,Vespertino,Agosto-Diciembre
UVA20209957,M,Mexicana,,,Reinscrito,Chuburná,Prepa Abierta,"Mérida, Yucatán",Licenciatura,Lic. en Arquitectura,Matutino,2024-B
UVA20209613,M,Mexicana,Cancún,,Reinscrito,Chuburná,nan,Kanasín,Ingeniería,Lic. en Contabilidad,Matutino,2024-B
UVA20204180,F,Mexicana,Tizimín,,Repetidor,Itzimná,CBTIS 95,nan,Licenciatura,Lic. en Contabilidad,Matutino,Enero-Junio
UVA20205070,F,Mexicana,,1996-05-03,Repetidor,nan,CBTIS 95,Tizimín,Licenciatura,Lic. en Admin. de Empresas,Vespertino,2023-A
UVA20201257,F,Mexicana,Mérida,,Equivalencia,CENTRO,Prepa Abierta,Tizimín,Ingeniería,Lic. en Criminología,Matutino,2024-B
UVA20202803,F,Mexicana,,,Nuevo,Francisco de Montejo,CBTIS 95,Tizimín,Ingeniería,Lic. en Odontología,Matutino,Enero-Junio
UVA20205121,M,Mexicana,Valladolid,,Equivalencia,centro,CONALEP Mérida,Umán,Ingeniería,Lic. en Admin. de Empresas,Matutino,2023-A
UVA20203657,,Mexicana,Tizimín,,Equivalencia,nan,nan,Kanasín,Licenciatura,Lic. en Contabilidad,Vespertino,Enero-Junio
UVA20207818,M,Mexicana,Tizimín,,Repetidor,Francisco de Montejo,Prepa Abierta,Tizimín,Ingeniería,Lic. en Derecho,Matutino,Enero-Junio
UVA20208960,M,Mexicana,Valladolid,,Reinscrito,Chuburná,Prepa Abierta,"Mérida, Yucatán",Ingeniería,Lic. en Fisioterapia,Matutino,Agosto-Diciembre
UVA20207498,M,Mexicana,Cancún,,Nuevo,Centro,Prepa Abierta,Kanasín,Ingeniería,Lic. en Admin. de Empresas,Matutino,2024-B
UVA20204912,F,Mexicana,Tizimín,,Repetidor,Chuburná,Preparatoria Estatal No. 1,"Mérida, Yucatán",Licenciatura,Lic. en Criminología,Matutino,Agosto-Diciembre
UVA20201663,F,Mexicana,Valladolid,,Reinscrito,Centro,CONALEP Mérida,"Mérida, Yucatán",Licenciatura,Lic. en Admin. de Empresas,Matutino,2024-B
UVA20208499,F,Mexicana,,,Repetidor,Itzimná,nan,nan,Ingeniería,Ing. Civil,Matutino,2024-B
UVA20202997,F,Mexicana,Cancún,,Nuevo,centro,Preparatoria Estatal No. 1,Umán,Ingeniería,Lic. en Gastronomía,Matutino,2023-A
UVA20203299,M,Mexicana,Mérida,2001-11-07,Reinscrito,Chuburná,nan,Tizimín,Licenciatura,Lic. en Odontología,Matutino,Agosto-Diciembre
UVA20209316,M,Mexicana,Valladolid,,Reinscrito,CENTRO,CONALEP Mérida,Umán,Ingeniería,Lic. en Psicología,Matutino,2024-B
UVA20204585,M,Mexicana,Tizimín,,Nuevo,centro,Prepa Abierta,nan,Ingeniería,Ing. Civil,Matutino,Agosto-Diciembre
UVA20202002,M,Mexicana,Cancún,,Equivalencia,centro,nan,Umán,Licenciatura,Lic. en Fisioterapia,Matutino,2024-B
UVA20208394,M,Mexicana,Mérida,2000-10-11,Equivalencia,CENTRO,CONALEP Mérida,Tizimín,Licenciatura,Lic. en Psicología,Vespertino,Agosto-Diciembre
UVA20204204,M,Mexicana,Mérida,,Repetidor,nan,CBTIS 95,Umán,Ingeniería,Ing. Civil,Vespertino,Agosto-Diciembre
UVA20201959,,Mexicana,Valladolid,,Reinscrito,centro,CONALEP Mérida,Tizimín,Licenciatura,Ing. Civil,Matutino,Agosto-Diciembre
UVA20204631,M,Mexicana,Mérida,,Repetidor,Francisco de Montejo,CONALEP Mérida,nan,Licenciatura,Ing. Civil,Vespertino,2023-A
UVA20205598,F,Mexicana,,,Repetidor,Francisco de Montejo,CONALEP Mérida,Kanasín,Ingeniería,Lic. en Contabilidad,Vespertino,Agosto-Diciembre
UVA20201795,F,Mexicana,Valladolid,,Repetidor,Itzimná,nan,Umán,Licenciatura,Lic. en Fisioterapia,Matutino,2024-B
UVA20201544,F,Mexicana,Mérida,,Reinscrito,centro,CBTIS 95,"Mérida, Yucatán",Ingeniería,Lic. en Arquitectura,Matutino,2024-B
UVA20205896,M,Mexicana,Cancún,,Nuevo,centro,Prepa Abierta,Umán,Licenciatura,Lic. en Admin. de Empresas,Matutino,2024-B
UVA20205798,,Mexicana,Mérida,,Reinscrito,nan,nan,Kanasín,Licenciatura,Lic. en Gastronomía,Matutino,2024-B
UVA20206029,M,Mexicana,Tizimín,,Nuevo,Chuburná,Preparatoria Estatal No. 1,Tizimín,Ingeniería,Lic. en Fisioterapia,Matutino,2024-B
UVA20205947,M,Mexicana,Cancún,,Nuevo,CENTRO,nan,Tizimín,Licenciatura,Lic. en Gastronomía,Vespertino,2023-A
UVA20205994,F,Mexicana,Valladolid,,Nuevo,nan,nan,Kanasín,Licenciatura,Ing. Civil,Vespertino,Agosto-Diciembre
UVA20206475,M,Mexicana,,1997-04-05,Nuevo,centro,CONALEP Mérida,Umán,Ingeniería,Lic. en Fisioterapia,Vespertino,2024-B
UVA20208683,M,Mexicana,Cancún,,Reinscrito,Centro,nan,Umán,Licenciatura,Lic. en Enfermería,Matutino,Agosto-Diciembre
UVA20204268,M,Mexicana,Valladolid,,Nuevo,CENTRO,nan,Tizimín,Ingeniería,Lic. en Educación,Vespertino,2023-A
UVA20207615,M,Mexicana,Mérida,2000-12-03,Nuevo,Centro,CBTIS 95,Umán,Ingeniería,Lic. en Nutrición,Vespertino,2023-A
UVA20209855,F,Mexicana,Mérida,1996-04-04,Nuevo,nan,Preparatoria Estatal No. 1,nan,Ingeniería,Ing. Civil,Vespertino,Agosto-Diciembre
UVA20206022,M,Mexicana,Mérida,,Reinscrito,Centro,CBTIS 95,nan,Ingeniería,Lic. en Psicología,Vespertino,2024-B
UVA20203543,F,Mexicana,,,Equivalencia,Francisco de Montejo,CONALEP Mérida,Umán,Ingeniería,Lic. en Enfermería,Matutino,2023-A
UVA20205965,M,Mexicana,Mérida,,Repetidor,Francisco de Montejo,CONALEP Mérida,Tizimín,Licenciatura,Lic. en Derecho,Vespertino,Enero-Junio
UVA20206302,F,Mexicana,,2004-07-02,Nuevo,Centro,CBTIS 95,"Mérida, Yucatán",Licenciatura,Lic. en Derecho,Vespertino,Agosto-Diciembre
UVA20209098,F,Mexicana,Valladolid,,Repetidor,centro,CONALEP Mérida,"Mérida, Yucatán",Ingeniería,Ing. en Procesos de Manufactura,Vespertino,2024-B
UVA20207917,M,Mexicana,Mérida,,Equivalencia,CENTRO,CBTIS 95,"Mérida, Yucatán",Licenciatura,Lic. en Diseño de Modas,Vespertino,Agosto-Diciembre
UVA20206600,F,Mexicana,Tizimín,,Nuevo,centro,Preparatoria Estatal No. 1,nan,Licenciatura,Lic. en Contabilidad,Vespertino,2024-B
UVA20208876,F,Mexicana,,,Equivalencia,CENTRO,Preparatoria Estatal No. 1,nan,Ingeniería,Lic. en Gastronomía,Matutino,Agosto-Diciembre
UVA20201213,M,Mexicana,,,Equivalencia,nan,nan,Tizimín,Ingeniería,Lic. en Fisioterapia,Vespertino,2024-B
UVA20204364,M,Mexicana,Cancún,,Repetidor,Francisco de Montejo,CONALEP Mérida,Umán,Ingeniería,Lic. en Educación,Matutino,2024-B
UVA20202451,M,Mexicana,Valladolid,1998-04-06,Equivalencia,CENTRO,CONALEP Mérida,"Mérida, Yucatán",Ingeniería,Lic. en Derecho,Matutino,2024-B
UVA20204724,F,Mexicana,Valladolid,,Repetidor,Chuburná,CONALEP Mérida,nan,Licenciatura,Lic. en Educación,Matutino,Enero-Junio
UVA20201118,M,Mexicana,Mérida,,Repetidor,Chuburná,CONALEP Mérida,"Mérida, Yucatán",Licenciatura,Lic. en Admin. de Empresas,Vespertino,Agosto-Diciembre
UVA20209679,M,Mexicana,Mérida,,Reinscrito,nan,nan,Tizimín,Ingeniería,Lic. en Psicología,Vespertino,2024-B
UVA20208991,F,Mexicana,Valladolid,2001-11-09,Repetidor,Francisco de Montejo,nan,Umán,Licenciatura,Lic. en Educación,Matutino,2024-B
UVA20203838,M,Mexicana,Mérida,,Repetidor,CENTRO,Prepa Abierta,Umán,Licenciatura,Lic. en Contabilidad,Vespertino,2024-B
UVA20201297,F,Mexicana,Valladolid,,Reinscrito,nan,Preparatoria Estatal No. 1,"Mérida, Yucatán",Licenciatura,Lic. en Diseño de Modas,Matutino,Enero-Junio
UVA20204970,F,Mexicana,Valladolid,,Reinscrito,Francisco de Montejo,nan,Tizimín,Ingeniería,Lic. en Arquitectura,Vespertino,Agosto-Diciembre
UVA20206422,,Mexicana,Mérida,,Equivalencia,nan,CONALEP Mérida,Kanasín,Ingeniería,Lic. en Psicología,Matutino,2023-A
UVA20201668,F,Mexicana,Mérida,,Repetidor,Francisco de Montejo,nan,Kanasín,Licenciatura,Lic. en Odontología,Matutino,Enero-Junio
UVA20207012,M,Mexicana,Cancún,,Nuevo,CENTRO,CBTIS 95,Kanasín,Ingeniería,Lic. en Enfermería,Matutino,Agosto-Diciembre
UVA20206099,,Mexicana,Tizimín,,Reinscrito,centro,nan,Tizimín,Licenciatura,Lic. en Gastronomía,Vespertino,2023-A
UVA20207105,M,Mexicana,,,Reinscrito,CENTRO,nan,"Mérida, Yucatán",Ingeniería,Ing. Civil,Vespertino,Enero-Junio
UVA20208774,F,Mexicana,Tizimín,,Repetidor,Centro,nan,Umán,Ingeniería,Lic. en Educación,Matutino,Enero-Junio
UVA20207308,F,Mexicana,Valladolid,,Equivalencia,Francisco de Montejo,CBTIS 95,Kanasín,Licenciatura,Lic. en Contabilidad,Vespertino,Agosto-Diciembre
UVA20205619,F,Mexicana,Mérida,,Repetidor,Chuburná,CBTIS 95,Kanasín,Licenciatura,Lic. en Diseño de Modas,Vespertino,2023-A
UVA20204031,M,Mexicana,Cancún,,Equivalencia,CENTRO,nan,Umán,Licenciatura,Ing. Civil,Vespertino,Agosto-Diciembre
UVA20209499,M,Mexicana,,2000-06-04,Reinscrito,Francisco de Montejo,nan,Kanasín,Ingeniería,Lic. en Admin. de Empresas,Vespertino,2023-A
UVA20203489,F,Mexicana,Mérida,,Nuevo,nan,CONALEP Mérida,Kanasín,Ingeniería,Lic. en Contabilidad,Vespertino,Enero-Junio
UVA20204661,M,Mexicana,Tizimín,1999-09-12,Reinscrito,Francisco de Montejo,nan,Umán,Licenciatura,Lic. en Enfermería,Matutino,2024-B
UVA20204483,F,Mexicana,Cancún,,Equivalencia,CENTRO,Preparatoria Estatal No. 1,Kanasín,Licenciatura,Lic. en Nutrición,Vespertino,Enero-Junio
UVA20201485,F,Mexicana,Mérida,,Repetidor,Itzimná,Preparatoria Estatal No. 1,Umán,Ingeniería,Ing. en Procesos de Manufactura,Matutino,2023-A
UVA20203155,,Mexicana,,,Reinscrito,CENTRO,Preparatoria Estatal No. 1,Umán,Licenciatura,Lic. en Nutrición,Matutino,Enero-Junio
UVA20203189,M,Mexicana,Valladolid,,Reinscrito,Centro,Preparatoria Estatal No. 1,"Mérida, Yucatán",Licenciatura,Lic. en Odontología,Vespertino,2023-A
UVA20204913,M,Mexicana,Tizimín,,Repetidor,Centro,CBTIS 95,Tizimín,Licenciatura,Ing. Civil,Matutino,2023-A
UVA20202682,M,Mexicana,Cancún,,Nuevo,CENTRO,Preparatoria Estatal No. 1,"Mérida, Yucatán",Licenciatura,Lic. en Enfermería,Vespertino,2023-A
UVA20209310,F,Mexicana,Cancún,,Nuevo,Francisco de Montejo,CONALEP Mérida,"Mérida, Yucatán",Ingeniería,Lic. en Contabilidad,Matutino,Agosto-Diciembre
UVA20203432,M,Mexicana,,,Reinscrito,centro,CBTIS 95,nan,Ingeniería,Lic. en Odontología,Vespertino,2024-B
UVA20208416,M,Mexicana,,,Reinscrito,Francisco de Montejo,Prepa Abierta,"Mérida, Yucatán",Licenciatura,Ing. en Procesos de Manufactura,Vespertino,2024-B
UVA20207867,F,Mexicana,Tizimín,,Repetidor,CENTRO,CBTIS 95,Umán,Licenciatura,Lic. en Educación,Matutino,Enero-Junio
UVA20206840,F,Mexicana,Mérida,2005-11-11,Reinscrito,CENTRO,nan,Umán,Ingeniería,Ing. Civil,Matutino,Agosto-Diciembre
UVA20206903,,Mexicana,,,Repetidor,Centro,CBTIS 95,Umán,Ingeniería,Lic. en Odontología,Matutino,Enero-Junio
UVA20202022,M,Mexicana,Mérida,,Repetidor,Chuburná,nan,"Mérida, Yucatán",Licenciatura,Lic. en Gastronomía,Vespertino,2023-A
UVA20208263,,Mexicana,,,Nuevo,Francisco de Montejo,Preparatoria Estatal No. 1,Tizimín,Ingeniería,Lic. en Contabilidad,Matutino,Enero-Junio
UVA20206114,F,Mexicana,Valladolid,,Equivalencia,Centro,nan,"Mérida, Yucatán",Ingeniería,Lic. en Derecho,Vespertino,Enero-Junio
UVA20204482,M,Mexicana,Mérida,,Reinscrito,CENTRO,Preparatoria Estatal No. 1,"Mérida, Yucatán",Licenciatura,Ing. en Procesos de Manufactura,Matutino,2024-B
UVA20205679,,Mexicana,Mérida,,Repetidor,Centro,Prepa Abierta,"Mérida, Yucatán",Ingeniería,Lic. en Enfermería,Vespertino,2023-A
UVA20203002,F,Mexicana,Tizimín,1997-01-03,Nuevo,Chuburná,Preparatoria Estatal No. 1,nan,Ingeniería,Ing. Civil,Vespertino,2024-B
UVA20205117,F,Mexicana,Valladolid,,Equivalencia,Francisco de Montejo,nan,Kanasín,Ingeniería,Lic. en Odontología,Vespertino,Agosto-Diciembre
UVA20208048,F,Mexicana,Tizimín,1998-06-10,Nuevo,Francisco de Montejo,CONALEP Mérida,Tizimín,Ingeniería,Ing. Civil,Vespertino,2023-A
UVA20201840,M,Mexicana,Mérida,,Reinscrito,Chuburná,Preparatoria Estatal No. 1,Kanasín,Licenciatura,Lic. en Fisioterapia,Vespertino,Enero-Junio
UVA20203603,F,Mexicana,Valladolid,,Repetidor,Francisco de Montejo,Prepa Abierta,Umán,Ingeniería,Lic. en Admin. de Empresas,Vespertino,2024-B
UVA20201392,,Mexicana,Cancún,,Equivalencia,Itzimná,nan,Tizimín,Ingeniería,Lic. en Admin. de Empresas,Matutino,2024-B
UVA20202803,F,Mexicana,,,Equivalencia,nan,nan,Tizimín,Licenciatura,Lic. en Fisioterapia,Vespertino,2023-A
UVA20209411,M,Mexicana,Mérida,,Repetidor,Chuburná,CONALEP Mérida,nan,Licenciatura,Lic. en Derecho,Vespertino,2024-B
UVA20208462,F,Mexicana,Valladolid,2004-07-11,Reinscrito,Chuburná,nan,Umán,Ingeniería,Lic. en Psicología,Matutino,Enero-Junio
UVA20206163,,Mexicana,Tizimín,,Reinscrito,Chuburná,nan,Umán,Licenciatura,Ing. Civil,Vespertino,Enero-Junio
UVA20209721,,Mexicana,Cancún,,Repetidor,nan,Preparatoria Estatal No. 1,Kanasín,Licenciatura,Ing. en Procesos de Manufactura,Matutino,2023-A
UVA20208425,M,Mexicana,Cancún,,Nuevo,centro,nan,Kanasín,Licenciatura,Lic. en Odontología,Vespertino,Agosto-Diciembre
UVA20206155,F,Mexicana,,,Nuevo,Francisco de Montejo,CONALEP Mérida,Umán,Ingeniería,Ing. Civil,Matutino,2023-A
UVA20206813,M,Mexicana,Tizimín,,Nuevo,Chuburná,Prepa Abierta,Tizimín,Licenciatura,Lic. en Psicología,Vespertino,Enero-Junio
