matricula,sexo,nacionalidad,lugar_nacimiento,fecha_nacimiento,tipo_ingreso,colonia,escuela_procedencia,modalidad,ubicacion_escuela_procedencia,nivel,carrera,turno,ciclo
1838044,M,Mexicana,Tabasco,1997-04-22,Equivalencia,Xoclán,ESCUELA NACIONAL PREPARATORIA 4 VIDAL CASTAÑEDA Y,Mixto/Sabatino,"Av Observatorio 170-P. B, Observatorio, Miguel Hidalgo, 11860 Ciudad de México",ING,Ingeniería De Procesos De Manufactura MIX,VESP,Enero-Abril
1817034,Masculino,MX,Tamaulipas,16/05/1995,Equivalencia,Juan Pablo II,IBCEY,Escolarizada,"Calle 31b #360 X 26 y 28, Col. Adolfo López Mateos, Mérida, Yucatán",LIC,Odontología,Matutino,Enero-Junio
1817020,M,mexicano,Monterrey,09/09/1995,Repetidor,Miguel Alemán,COBAY KANASIN,Escolarizada,"Calle 14 S/N x 33, 97370 Kanasín, Yucatán",LIC,Odontología,Matutino,Agosto-Diciembre
1825035,M,mexicano,Yucatán,01-05-2000,Reinscrito,Montes de Amé,BACHILLERES AMERICAS,Mixto/Sabatino,"Boulevard Benito Juárez 1404, Monclova, Coahuila de Zaragoza.",Licenciatura,Nutrición MIX,MAT,Mayo-Agosto
1817015,Fem,México,Tamaulipas,04/06/1999,Repetidor,Francisco de Montejo,CENTRO ESCOLAR ROCHAVI,Escolarizada,"C. 76 11-A'-1, Residencial Pensiones VI, 97217 Mérida, Yuc.",Licenciatura,Odontología,Vespertino,Enero-Junio
1835010,Fem,Mexicana,Canada,1996-07-14,Repetidor,San Antonio Kaua,COBAY TICUL,Mixto/Sabatino,"C. 41 X 24 Y 24A Col. Santiago, 97370 Kanasín, Yucatán",LIC,Derecho MIX,MAT,Mayo-Agosto
1804017,Femenino,mexicano,Canada,2004-07-26,Repetidor,Brisas,CBTIS 28 COZUMEL,Escolarizada,"Antonio González Fernández. 600, 10 de Abril, 77622 Cozumel, Q.R.",LIC,Gastronomía Escolar,Vespertino,Septiembre-Diciembre
1817037,F,MX,San Lorenzo,08-17-2003,Repetidor,Xoclán,COBAY PLANTEL PETO,Escolarizada,"Carretera Federal Peto, Santa Rosa km 5, 97930 Peto, Yucatán",LIC,Odontología,Vespertino,Enero-Junio
1809016,H,mexicano,Chihuahua,10-18-1996,Repetidor,Centro,COBAY KANASIN,Escolarizada,"Calle 14 S/N x 33, 97370 Kanasín, Yucatán",LIC,Enfermería Escolar,MAT,Septiembre-Diciembre
1817029,Masculino,MX,Puebla,05-19-2005,Nuevo,Las Américas,COBAY CAUCEL,Escolarizada,"Hunucma - Caucel 56, Caucel, 97314 Caucel, Yuc.",LIC,Odontología,Matutino,Enero-Junio
1804009,F,Mexicana,Campeche,14/01/2005,Reinscrito,Francisco de Montejo,PREPARATORIA 7,Escolarizada,"Calle 12, 97149 Mérida, Yucatán",LIC,Gastronomía Escolar,MAT,Enero-Abril
1817032,F,Mexicana,Quintana Roo,10-11-1995,Repetidor,Emiliano Zapata Sur,PREPARATORIA 2 UADY,Escolarizada,"Calle 59C 204, 97238 Mérida, Yucatán",LIC,Odontología,MAT,Agosto-Diciembre
1817046,Femenino,MX,San Lorenzo,02-16-1995,Equivalencia,San Antonio Kaua,IBCEY,Escolarizada,"Calle 31b #360 X 26 y 28, Col. Adolfo López Mateos, Mérida, Yucatán",Licenciatura,Odontología,VESP,Agosto-Diciembre
1835015,Masculino,México,Veracruz,08-16-1997,Repetidor,Jardines del Norte,CENTRO DE BACHILLERATO TECNOLOGICO AGROPECUARIO,Mixto/Sabatino,"97315 Mérida, Yucatán",LIC,Derecho MIX,Matutino,Enero-Abril
1817023,Fem,mexicano,Chiapas,21/04/1998,Reinscrito,Jardines del Norte,CENTRO DE ESTUDIOS TECNOLÓGICOS DEL MAR No 17,Escolarizada,"Progreso, Boulevard Turístico Yucalpetén, 97320 Progreso, Yucatán",LIC,Odontología,MAT,Enero-Junio
1810027,F,mexicano,Baja California,19/11/1999,Equivalencia,García Ginerés,CARLOS CASTILLO PERAZA,Escolarizada,"Calle 51, Francisco de Montejo, Mérida, Yucatán",Licenciatura,Fisioterapia Escolar,MAT,Mayo-Agosto
1817030,F,mexicano,Aguascalientes,26/10/1995,Nuevo,García Ginerés,CENTRO DE BACHILLERATO TECNOLOGICO AGROPECUARIO,Escolarizada,"97315 Mérida, Yucatán",Licenciatura,Odontología,MAT,Enero-Junio
1817005,M,México,Yucatán,18/02/2003,Equivalencia,Brisas,CENTRO DE BACHILLERATO TECNOLOGICO AGROPECUARIO,Escolarizada,"97315 Mérida, Yucatán",LIC,Odontología,MAT,Enero-Junio
1837034,H,Mexicana,Quintana Roo,2005-04-20,Repetidor,Salvador Alvarado Sur,INEVE,Mixto/Sabatino,"S. Lorenzo 141, Tlacoquemecatl del Valle, Benito Juárez, 03200 Ciudad de México, México",ING,Ingeniería Civil MIX,MAT,Enero-Abril
1817015,M,MX,Tamaulipas,09-23-1997,Equivalencia,Jardines del Norte,PREPARATORIA ESTATAL NUM. 10,Escolarizada,"Calle 59 Num. Ext. 821 Balcones Iii, Ciudad Caucel , Mérida, Yucatán",LIC,Odontología,MAT,Enero-Junio
1836020,F,Mexicana,Puebla,2003-02-02,Reinscrito,Ciudad Caucel,COBAY BUCTOZTZ,Mixto/Sabatino,"Calle 4, 21 Y 25, C. 4 SN, Centro, 97620 Buctzotz, Yucatán",Licenciatura,Gastronomía MIX,Matutino,Enero-Abril
1817031,H,Mexicana,Tamaulipas,09-01-1997,Equivalencia,Nueva Kukulcán,INSTITUTO FELTON,Escolarizada,"Calle 47-A #274 y 276 x 46 y 48 Fracc, Francisco de Montejo, 97203 Mérida, Yuc.",LIC,Odontología,VESP,Enero-Junio
1815031,F,mexicano,Quintana Roo,03/03/2002,Reinscrito,Dolores Otero,CBTA 13 XMATKUIL,Escolarizada,"Ex-Hacienda Xmatkuil A.P. 970 Xmatkuil, 97139 Mérida, Yuc.",LIC,Psicología Escolar,MAT,Enero-Abril
1817024,Masculino,MX,Quintana Roo,12-24-2001,Reinscrito,Temozón Norte,COBAY ACANCEH,Escolarizada,"21 SN, Colonia las Palmas, Acanceh, Yucatán, México",Licenciatura,Odontología,Matutino,Agosto-Diciembre
1808003,H,MX,Michoacán,02-23-2000,Repetidor,San Ramón Sur,COLEGIO EDUCACION Y PATRIA,Escolarizada,"Calle 64 x 57 y 59 No.485, Centro, 97000 Mérida, Yucatán",LIC,Derecho Escolar,VESP,Mayo-Agosto
1808004,H,mexicano,Sinaloa,14/03/1998,Reinscrito,San Ramón Sur,COBAY SEYE,Escolarizada,"Calle Sin Referencia, Pueblo Seyé, Yucatán, C.P. 97570.",LIC,Derecho Escolar,Vespertino,Mayo-Agosto
1817033,Femenino,Mexicana,Quintana Roo,11-05-1996,Repetidor,Nueva Kukulcán,PREPA 1,Escolarizada,"en CIL-UADY, Calle 41 entre 14, 97150 Mérida, Yucatán",LIC,Odontología,VESP,Enero-Junio
1817028,Femenino,México,Tabasco,04/12/2005,Equivalencia,Brisas,PREPARATORIA LIBRE,Escolarizada,"Calle Benito Juárez, Av. Soledad 707, 78430 Soledad de Graciano Sánchez, S.L.P.",LIC,Odontología,Matutino,Enero-Junio
1804005,Masculino,MX,Canada,1995-10-19,Repetidor,Francisco de Montejo,PREPARATORIA LAFAYETTE,Escolarizada,"Calle 35 No. Sn, Colonia Cuauhtemoc, Ciudad Del Carmen, Carmen, Campeche C.P. 24170",LIC,Gastronomía Escolar,Vespertino,Enero-Abril
1817038,Fem,mexicano,Puebla,20/08/1997,Nuevo,Bojórquez,COLEGIO MANUEL SANCHEZ MARMOL,Escolarizada,"Carlos Alberto Madrazo 90, 86800 Teapa, Tabasco",LIC,Odontología,MAT,Agosto-Diciembre
1817005,F,Mexicana,Aguascalientes,07-13-1999,Nuevo,Wallis,BACHILLERATO COMUNITARIO SAMAHIL,Escolarizada,"97810 Samahil, Yuc.",Licenciatura,Odontología,Vespertino,Agosto-Diciembre
1828046,Femenino,mexicano,Chiapas,30/06/2005,Equivalencia,Jardines del Norte,COBAY CELESTUN,Mixto/Sabatino,"C. 6 6480, Benito Juárez, 97367 Celestún, Yuc.",LIC,Psicología MIX,VESP,Septiembre-Diciembre
1817001,F,MX,Campeche,12/08/1999,Nuevo,Montecristo,MANUEL CRESCENCIO REJON,Escolarizada,"C. 69 452, 97000 Mérida, Yucatán",LIC,Odontología,VESP,Enero-Junio
1831041,F,Mexicana,Aguascalientes,06-12-2002,Repetidor,Miguel Alemán,COLEGIO DE BACHILLERES PLANTEL COZUMEL,Mixto/Sabatino,"50 Avenida Sur, C. 27 Sur, San Miguel I, Cozumel, Q.R.",Licenciatura,Ciencias De La Educación MIX,Vespertino,Enero-Abril
1806035,H,México,Veracruz,2000-03-02,Repetidor,Xoclán,VICTOR MANUEL CERVERA PACHECO,Escolarizada,"C. 12-D 2a, 97370 Kanasín, Yucatán",LIC,Diseño de Modas Escolar,Vespertino,Septiembre-Diciembre
1820006,Masculino,México,Campeche,14/04/1997,Equivalencia,Centro,COLEGIO DE ESTUDIOS UNIVERSITARIOS DEL MAYAB,Mixto/Sabatino,"C. 59 627, Barrio de Santiago, Centro, 97000 Mérida, Yuc.",Licenciatura,Arquitectura MIX,Vespertino,Septiembre-Diciembre
1817045,F,México,Campeche,2000-12-17,Nuevo,Dzityá,CENTRO UNIVERSITARIO MONTEJO,Escolarizada,"Calle 60 No. 106 X 21 Y 23, 97205 Mérida, Yucatán ",LIC,Odontología,Vespertino,Agosto-Diciembre
1838033,H,mexicano,Monterrey,1996-07-13,Nuevo,Ciudad Caucel,ALIANZA DE CAMIONEROS,Mixto/Sabatino,"C. 64 602, entre 75, 97000 Mérida, Yucatán",Ingeniería,Ingeniería De Procesos De Manufactura MIX,VESP,Mayo-Agosto
1817024,Masculino,México,San Lorenzo,2004-05-12,Reinscrito,Bojórquez,CETESC,Escolarizada,"C. 61 496a-por 56 y 58, Centro, 97000 Mérida, Yuc.",LIC,Odontología,Matutino,Enero-Junio
1817034,Fem,México,Sinaloa,1997-04-28,Equivalencia,Dolores Otero,COBAY BACA,Escolarizada,"Calle 26 No. 107 Int. 0sn, Villa Baca, Baca, Yucatán",LIC,Odontología,MAT,Agosto-Diciembre
1802036,Femenino,mexicano,Monterrey,02-01-1999,Nuevo,México,PREPARATORIA ESTATAL CTM #3,Escolarizada,"Calle 57A 744, 97160 Mérida",Licenciatura,Ciencias De La Educación Escolar,VESP,Mayo-Agosto
1836023,H,MX,Veracruz,18/01/1997,Nuevo,Itzimná,COBAY 5,Mixto/Sabatino,"Carretera Federal Peto, Santa Rosa km 5, 97930 Peto, Yucatán",LIC,Gastronomía MIX,Matutino,Mayo-Agosto
1804021,M,México,Tabasco,09/04/1997,Repetidor,San Ramón Norte,CENTRO EDUCATIVO MARIA GONZALEZ PALMA,Escolarizada,"C. 50 454, Centro, 97000 Mérida, Yuc.",LIC,Gastronomía Escolar,Matutino,Enero-Abril
1808028,Masculino,mexicano,Chihuahua,1995-08-12,Reinscrito,Altabrisa,PREPA ABIERTA,Escolarizada,"Calle 31-A por 8, Col. San Esteban, C. P. 97149, Mérida, Yucatán",LIC,Derecho Escolar,Matutino,Mayo-Agosto
1817043,Masculino,México,Tamaulipas,12/08/2001,Nuevo,Temozón Norte,COLEGIO MANUEL SANCHEZ MARMOL,Escolarizada,"Carlos Alberto Madrazo 90, 86800 Teapa, Tabasco",LIC,Odontología,VESP,Enero-Junio
1817048,F,MX,Ciudad de Mexico,1997-10-18,Nuevo,Dzityá,JOSE VASCONCELOS,Escolarizada,"Calle 59, 615E X 80 y 82, 97000 Mérida, Yucatán",Licenciatura,Odontología,Matutino,Enero-Junio
1835049,Masculino,México,Quintana Roo,22/03/1998,Reinscrito,Altabrisa,COBAY TECOH,Mixto/Sabatino,"Calle 28 Carretera Tecoh - Telchaquillo, Tecoh, Yucatán",Licenciatura,Derecho MIX,Vespertino,Septiembre-Diciembre
1817002,F,mexicano,Sinaloa,17/12/2003,Reinscrito,García Ginerés,CECYTE,Escolarizada,"Cl. 143 314, Emiliano Zapata Sur L, 97297 Mérida, Yuc.",LIC,Odontología,Vespertino,Agosto-Diciembre
1828015,Femenino,mexicano,Aguascalientes,1995-06-15,Reinscrito,Centro,COBAY KINCHIL,Mixto/Sabatino,"Calle 18 SN, Kinchil, Yucatán",LIC,Psicología MIX,MAT,Enero-Abril
1817004,Fem,Mexicana,San Lorenzo,25/08/1995,Reinscrito,Francisco de Montejo,COLEGIO DE BACHILLERES DE YUCATAN,Escolarizada,"Calle 34 No. 420 B x 35, Col. López Mateos, Mérida, Yucatán.",LIC,Odontología,Matutino,Enero-Junio
1817004,Masculino,MX,Chihuahua,18/03/2002,Equivalencia,Dzityá,FELIPE ESCALANTE RUZ - BRISAS,Escolarizada,"97115 Mérida, Yucatán·",LIC,Odontología,Matutino,Enero-Junio
1804027,Masculino,Mexicana,Monterrey,22/04/1999,Reinscrito,Jardines del Norte,CETIS 112,Escolarizada,"C. 55 No. 728, Pacabtún, 97160 Mérida, Yuc.",LIC,Gastronomía Escolar,VESP,Septiembre-Diciembre
1817012,Femenino,MX,Michoacán,01-25-2000,Repetidor,Dolores Otero,COLEGIO DEL GOLFO DE MERIDA,Escolarizada,"Av. Itzaes No. 476-P Col. Centro, 97000 Mérida, Yucatán",Licenciatura,Odontología,MAT,Agosto-Diciembre
1828040,Fem,México,Monterrey,18/05/1999,Repetidor,Itzimná,CECYTE,Mixto/Sabatino,"Cl. 143 314, Emiliano Zapata Sur L, 97297 Mérida, Yuc.",Licenciatura,Psicología MIX,VESP,Septiembre-Diciembre
1833002,F,mexicano,Chiapas,11/06/1997,Nuevo,Salvador Alvarado Sur,RICARDO FLORES MAGÓN,Mixto/Sabatino,"Calle 21 102B x 20 y 22, 97400 Telchac, Yucatán",Licenciatura,Diseño de Modas MIX,MAT,Enero-Abril
1808014,H,Mexicana,Michoacán,11/07/1995,Reinscrito,Centro,COLEGIO NACIONAL DE EDUCACIÓN PROFESIONAL TÉCNICA,Escolarizada,"Calle 59 No. 729, Fraccionamiento Pacabtún, Mérida, Yucatán",LIC,Derecho Escolar,VESP,Mayo-Agosto
1820002,F,Mexicana,Michoacán,20/02/1998,Nuevo,San Antonio Kaua,PREPARATORIA 4,Mixto/Sabatino,"En Calle 20 S/N, Colonia Ninguno, Cansahcab, Yucatán",LIC,Arquitectura MIX,VESP,Septiembre-Diciembre
1817005,M,MX,Michoacán,08/06/2004,Repetidor,Jardines del Norte,COLEGIO DEL GOLFO DE MERIDA,Escolarizada,"Av. Itzaes No. 476-P Col. Centro, 97000 Mérida, Yucatán",Licenciatura,Odontología,Vespertino,Agosto-Diciembre
1817050,Masculino,México,Chihuahua,04-07-1996,Nuevo,Miguel Alemán,INCI - ALEMAN,Escolarizada,"Calle 31-A 520, 97140 Mérida, Yucatán",LIC,Odontología,VESP,Agosto-Diciembre
1825019,Masculino,México,Sinaloa,06-27-1995,Nuevo,Nueva Kukulcán,PREPARATORIA PROGRESO,Mixto/Sabatino,"C. 44 145-7, 97320 Progreso, Yucatán",LIC,Nutrición MIX,Vespertino,Mayo-Agosto
1817023,Femenino,mexicano,Quintana Roo,02/04/1995,Equivalencia,Salvador Alvarado Sur,COBAY VALLADOLID,Escolarizada,"Calle 32 S/N, Fernando Novelo, 97780 Valladolid, Yucatan",LIC,Odontología,Vespertino,Enero-Junio
1837037,Fem,MX,Sinaloa,2004-09-26,Equivalencia,San Antonio Kaua,MAHATMA GANDHI,Mixto/Sabatino,"Calle 25B x 10 Colonia Lázaro Cárdenas 421, 97219 Mérida, Yucatán",ING,Ingeniería Civil MIX,MAT,Enero-Abril
1817009,F,Mexicana,Monterrey,22/07/2003,Reinscrito,Montecristo,COBAY TIXPEUAL,Escolarizada,"C. 25 entre 17 y 19, 97386 Tixpéhual, Yucatán",Licenciatura,Odontología,Matutino,Agosto-Diciembre
1817018,H,México,Puebla,15/12/2004,Reinscrito,Mayapán,COBAY KANASIN,Escolarizada,"Calle 14 S/N x 33, 97370 Kanasín, Yucatán",Licenciatura,Odontología,Matutino,Enero-Junio
1817008,Femenino,mexicano,Baja California,1997-01-01,Nuevo,Mayapán,PREPARATORIA 4,Escolarizada,"En Calle 20 S/N, Colonia Ninguno, Cansahcab, Yucatán",Licenciatura,Odontología,VESP,Agosto-Diciembre
1816018,Femenino,MX,Canada,2004-10-25,Reinscrito,Las Américas,COBAY CACALCHEN,Escolarizada,"Calle 19 91, Ciudad Ninguno, Cacalchén, Yucatán. Cp. 97460",LIC,Criminología Escolar,VESP,Mayo-Agosto
1804022,M,Mexicana,Ciudad de Mexico,12-02-2005,Equivalencia,Brisas,COLEGIO YUCATAN,Escolarizada,"Calle 26 #254 x 37, Limones, CP 97219, Mérida, Yucatán, México.",LIC,Gastronomía Escolar,VESP,Mayo-Agosto
1817005,H,mexicano,Campeche,16/01/1996,Reinscrito,Emiliano Zapata Sur,VICTOR J. MANZANILLA J. - CANSAHCAB,Escolarizada,"Calle 20 S/N, Cansahcab Centro, 97410 Cansahcab, Yuc.",Licenciatura,Odontología,Matutino,Enero-Junio
1817033,H,México,Baja California,05-07-2003,Reinscrito,Ciudad Caucel,CEEAC,Escolarizada,"C. 60 316-por 27 y 29, Señorial, 97059 Mérida, Yuc.",LIC,Odontología,Vespertino,Agosto-Diciembre
1817048,Fem,México,San Lorenzo,09-04-1997,Equivalencia,Las Américas,CBTIS 120 MÉRIDA,Escolarizada,"C. 13 101 por 60, Loma Bonita, 97205 Mérida, Yuc.",LIC,Odontología,Vespertino,Enero-Junio
1837004,M,mexicano,Ciudad de Mexico,04-18-1995,Repetidor,Montes de Amé,COBAY YAXCABA,Mixto/Sabatino,"C. 22, 97920 Yaxcabá, Yuc.",Ingeniería,Ingeniería Civil MIX,Vespertino,Mayo-Agosto
1817016,M,México,Veracruz,05-26-1995,Repetidor,Montes de Amé,CETESC,Escolarizada,"C. 61 496a-por 56 y 58, Centro, 97000 Mérida, Yuc.",LIC,Odontología,VESP,Agosto-Diciembre
1813036,H,Mexicana,Canada,2005-11-03,Reinscrito,Montecristo,COBAY KIMBILA,Escolarizada,"Calle 13 0 S/N Kimbilá, Yuc.",Licenciatura,Nutrición Escolar,Vespertino,Mayo-Agosto
1808002,Femenino,MX,Campeche,19/04/2004,Repetidor,México,SAN AGUSTIN,Escolarizada,"C. 58 480B, 97000 Mérida, Yucatán",Licenciatura,Derecho Escolar,VESP,Enero-Abril
1817009,Fem,Mexicana,San Lorenzo,01-08-2000,Reinscrito,Juan Pablo II,COLEGIO DE ESTUDIOS UNIVERSITARIOS DEL MAYAB,Escolarizada,"C. 59 627, Barrio de Santiago, Centro, 97000 Mérida, Yuc.",LIC,Odontología,Vespertino,Agosto-Diciembre
1817021,M,Mexicana,Canada,2003-06-27,Repetidor,Temozón Norte,PREPARATORIA ESTATAL No. 9,Escolarizada,"YUC 31, 97880 Oxkutzcab, Yucatán",LIC,Odontología,Vespertino,Enero-Junio
1817023,H,mexicano,Yucatán,16/12/1995,Reinscrito,Montes de Amé,PREPARATORIA ESTATAL CTM #3,Escolarizada,"Calle 57A 744, 97160 Mérida",Licenciatura,Odontología,Vespertino,Enero-Junio
1810030,Femenino,mexicano,Yucatán,31/03/1999,Equivalencia,San Ramón Norte,PREPARATORIA MIGUEL ANGEL,Escolarizada,"Calle 5 Sur N, 97139 Mérida, Yucatán",LIC,Fisioterapia Escolar,Matutino,Mayo-Agosto
1802017,Femenino,Mexicana,Ciudad de Mexico,1997-11-24,Reinscrito,Mulsay,CENTRO EDUCATIVO MARIA GONZALEZ PALMA,Escolarizada,"C. 50 454, Centro, 97000 Mérida, Yuc.",LIC,Ciencias De La Educación Escolar,VESP,Septiembre-Diciembre
1817028,Masculino,México,Sinaloa,2005-02-13,Nuevo,San Antonio Kaua,LUIS PASTEUR - CAMPECHE,Escolarizada,"Gobernadores No. 295 Huanal, 24070 Campeche, Campeche",LIC,Odontología,Matutino,Enero-Junio
1806010,F,MX,Aguascalientes,04/10/2003,Repetidor,México,COLEGIO MESOAMERICANO,Escolarizada,"Calle 75, 542 A, Centro, Mérida, Yucatán",Licenciatura,Diseño de Modas Escolar,Matutino,Septiembre-Diciembre
1802012,F,México,Quintana Roo,2003-10-04,Nuevo,Dzityá,PREPARATORIA 2 UADY,Escolarizada,"Calle 59C 204, 97238 Mérida, Yucatán",LIC,Ciencias De La Educación Escolar,VESP,Septiembre-Diciembre
1820037,M,MX,Michoacán,07-31-1996,Repetidor,Las Américas,ACUERDO 286,Mixto/Sabatino,NA,LIC,Arquitectura MIX,Matutino,Enero-Abril
1816002,Masculino,Mexicana,Michoacán,1996-07-07,Equivalencia,San Ramón Sur,PREPA ABIERTA,Escolarizada,"Calle 31-A por 8, Col. San Esteban, C. P. 97149, Mérida, Yucatán",LIC,Criminología Escolar,VESP,Septiembre-Diciembre
1817018,H,mexicano,Chiapas,21/08/2005,Nuevo,San Ramón Norte,PREPARATORIA MEXICO,Escolarizada,"C. 72 453, 97000 Mérida, Yucatán",LIC,Odontología,Matutino,Agosto-Diciembre
1817005,H,Mexicana,Sinaloa,04-27-1996,Reinscrito,Salvador Alvarado Sur,PREPARATORIA ESTATAL #10 RUBÉN H. RODRÍGUEZ MOGUEL,Escolarizada,"Calle 59, s/n 102-A y 106, Cd Caucel, 97314 Mérida, Yuc.",LIC,Odontología,Vespertino,Enero-Junio
1817008,F,Mexicana,Chihuahua,07-20-2001,Nuevo,Dolores Otero,COBAY ACANCEH,Escolarizada,"21 SN, Colonia las Palmas, Acanceh, Yucatán, México",Licenciatura,Odontología,Vespertino,Agosto-Diciembre
1817010,M,México,Chiapas,1995-07-27,Equivalencia,San Antonio Kaua,INSTITUTO DAVID ALFARO,Escolarizada,"Calle 65 230, 97179 Mérida, Yucatán ",Licenciatura,Odontología,MAT,Agosto-Diciembre
1813028,Masculino,mexicano,Veracruz,06-30-2002,Repetidor,Emiliano Zapata Sur,INEVE,Escolarizada,"S. Lorenzo 141, Tlacoquemecatl del Valle, Benito Juárez, 03200 Ciudad de México, México",LIC,Nutrición Escolar,VESP,Mayo-Agosto
1817029,M,MX,Veracruz,05-11-1996,Equivalencia,Montes de Amé,COBAY HALACHO,Escolarizada,"Calle 20, Colonia Salida, Halachó, Yucatán",LIC,Odontología,MAT,Enero-Junio
1817046,H,Mexicana,Yucatán,01-22-2004,Nuevo,Jardines del Norte,COBAY TIXKOKOB,Escolarizada,"97470 Tixkokob, Yucatán",LIC,Odontología,Vespertino,Enero-Junio
1817001,H,MX,Monterrey,10-24-1999,Repetidor,Wallis,TELEBACHILLERATO,Escolarizada,"C. 22 148, 97348 Yaxkukul, Yucatán",LIC,Odontología,MAT,Agosto-Diciembre
1814002,Masculino,Mexicana,Chiapas,12-31-2003,Repetidor,Chuburná de Hidalgo,COBAY TIXKOKOB,Escolarizada,"97470 Tixkokob, Yucatán",LIC,Administración de Empresas Escolar,MAT,Enero-Abril
1802004,Masculino,Mexicana,Sinaloa,08-08-1995,Nuevo,Juan Pablo II,COLEGIO DE BACHILLERES No. 8 TABASCO,Escolarizada,"Av. Monte Cristo SN, Las Lomas, 86980 Emiliano Zapata, Tab.",LIC,Ciencias De La Educación Escolar,VESP,Enero-Abril
1812011,Femenino,Mexicana,Yucatán,2002-04-22,Repetidor,San Antonio Kaua,BACHILLERATO EN LINEA UADY,Escolarizada,NA,LIC,Contaduría Pública Escolar,Vespertino,Mayo-Agosto
1835034,H,Mexicana,Quintana Roo,06-16-2005,Repetidor,Miguel Alemán,VICTOR J. MANZANILLA J. - CANSAHCAB,Mixto/Sabatino,"Calle 20 S/N, Cansahcab Centro, 97410 Cansahcab, Yuc.",LIC,Derecho MIX,Vespertino,Enero-Abril
1817033,Masculino,México,Veracruz,2001-10-20,Nuevo,Montes de Amé,COBAY UMAN,Escolarizada,"Calle 16 S/n X 10 Y 12 Col. Cepeda Peraza, Umán, Yucatán",Licenciatura,Odontología,Matutino,Enero-Junio
1817033,H,México,Campeche,09-02-2000,Repetidor,Miguel Alemán,COBAY SEYE,Escolarizada,"Calle Sin Referencia, Pueblo Seyé, Yucatán, C.P. 97570.",LIC,Odontología,Matutino,Enero-Junio
1817048,Fem,Mexicana,Yucatán,1996-08-18,Equivalencia,Emiliano Zapata Sur,COBAY TECOH,Escolarizada,"Calle 28 Carretera Tecoh - Telchaquillo, Tecoh, Yucatán",LIC,Odontología,Matutino,Enero-Junio
1817041,F,MX,Puebla,09-20-2002,Repetidor,Mulsay,INSTITUTO FELTON,Escolarizada,"Calle 47-A #274 y 276 x 46 y 48 Fracc, Francisco de Montejo, 97203 Mérida, Yuc.",Licenciatura,Odontología,VESP,Agosto-Diciembre
1817047,F,Mexicana,Monterrey,2001-12-18,Nuevo,Pensiones,FRANCISCO REPETO MILAN,Escolarizada,"Calle 78 541, Col. Centro, CP 97000, Mérida, Yucatán",LIC,Odontología,MAT,Agosto-Diciembre
1802012,Femenino,MX,Quintana Roo,07-23-1995,Reinscrito,Dolores Otero,COBAY TIZIMIN,Escolarizada,"Calle 48-B S/N por Calle 31, Centro, 97702 Tizimín, Yucatán",Licenciatura,Ciencias De La Educación Escolar,Vespertino,Septiembre-Diciembre
1835047,Masculino,mexicano,San Lorenzo,02/02/2000,Repetidor,Dolores Otero,COBAY TZUCACAB,Mixto/Sabatino,"C. 30, 97960 Tzucacab, Yuc.",LIC,Derecho MIX,Matutino,Mayo-Agosto
1817024,Femenino,MX,Yucatán,02-11-2000,Nuevo,Dolores Otero,PREPA 7,Escolarizada,"Calle 12, 97149 Mérida, Yucatán",LIC,Odontología,MAT,Enero-Junio
1817001,H,MX,Aguascalientes,29/11/1998,Nuevo,Nueva Kukulcán,COBAY SEYE,Escolarizada,"Calle Sin Referencia, Pueblo Seyé, Yucatán, C.P. 97570.",Licenciatura,Odontología,Vespertino,Agosto-Diciembre
1808009,M,MX,Canada,05/04/1995,Nuevo,Montecristo,COLEGIO DE BACHILLERES DE YUCATAN,Escolarizada,"Calle 34 No. 420 B x 35, Col. López Mateos, Mérida, Yucatán.",LIC,Derecho Escolar,VESP,Enero-Abril
1817031,Masculino,México,Tamaulipas,30/06/1998,Nuevo,Miguel Alemán,COLEGIO MESOAMERICANO,Escolarizada,"Calle 75, 542 A, Centro, Mérida, Yucatán",Licenciatura,Odontología,Matutino,Agosto-Diciembre
1808032,M,México,Chiapas,12-03-1996,Reinscrito,San Antonio Kaua,UNIVERSIDAD CNCI,Escolarizada,"Calle 56 No. 508 Altos Centro, Mérida",Licenciatura,Derecho Escolar,Matutino,Septiembre-Diciembre
1813011,H,MX,Veracruz,09-28-2005,Equivalencia,Pensiones,CENTENNIAL COLLEGIATE VOCATIONAL INSTITUTE,Escolarizada,"289 College Ave W, Guelph, ON N1G 1S9, Canada",Licenciatura,Nutrición Escolar,Matutino,Septiembre-Diciembre
1831027,Femenino,Mexicana,Sinaloa,10-05-2000,Repetidor,Montes de Amé,UPP PREPA,Mixto/Sabatino,"Av Jacinto Canek 739, Paseo de las Fuentes, 97230 Mérida, Yucatán",Licenciatura,Ciencias De La Educación MIX,Matutino,Mayo-Agosto
1801046,Fem,mexicano,Tabasco,2004-03-22,Equivalencia,Altabrisa,CBTA 13 XMATKUIL,Escolarizada,"Ex-Hacienda Xmatkuil A.P. 970 Xmatkuil, 97139 Mérida, Yuc.",Licenciatura,Arquitectura Escolar,VESP,Mayo-Agosto
1831039,H,mexicano,Tabasco,1995-03-20,Reinscrito,San Ramón Sur,INCI - ALEMAN,Mixto/Sabatino,"Calle 31-A 520, 97140 Mérida, Yucatán",Licenciatura,Ciencias De La Educación MIX,VESP,Mayo-Agosto
